name,email,facultyCode,programmeCode,regNumber,password
Anthony Nakamatte,anthony.nakamatte@stud.umu.ac.ug,FSC,BSC-IT,2025-B502-00174,Umu@2026
Emmanuel Nabatanzi,emmanuel.nabatanzi@stud.umu.ac.ug,FSC,BSC-IT,2025-B502-00175,Umu@2026
Mary Opio,mary.opio@stud.umu.ac.ug,FSC,BSC-IT,2025-B502-00176,Umu@2026
Martin Namiiro,martin.namiiro@stud.umu.ac.ug,FSC,BSC-IT,2025-B502-00177,Umu@2026
Paul Nabisubi,paul.nabisubi@stud.umu.ac.ug,FSC,BSC-IT,2025-B502-00178,Umu@2026
Medard Wanyonyi,medard.wanyonyi@stud.umu.ac.ug,FSC,BSC-IT,2023-B502-00179,Umu@2026
Florence Ruth Ayebare,florence.ruth.ayebare@stud.umu.ac.ug,FSC,BSC-IT,2025-B502-00180,Umu@2026
Halima Nansubuga,halima.nansubuga@stud.umu.ac.ug,FSC,BSC-IT,2023-B502-00181,Umu@2026
Saudah Nyambura,saudah.nyambura@stud.umu.ac.ug,FSC,BSC-IT,2024-B502-00182,Umu@2026
Deogratius Vincent Ssekajja,deogratius.vincent.ssekajja@stud.umu.ac.ug,FSC,BSC-IT,2025-B502-00183,Umu@2026
Patrick Namiiro,patrick.namiiro@stud.umu.ac.ug,FSC,BSC-IT,2025-B502-00184,Umu@2026
Esther Wafula,esther.wafula@stud.umu.ac.ug,FSC,BSC-IT,2024-B502-00185,Umu@2026
Patricia Ayebare,patricia.ayebare@stud.umu.ac.ug,FSC,BSC-IT,2024-B502-00186,Umu@2026
Simon Namaganda,simon.namaganda@stud.umu.ac.ug,FSC,BSC-IT,2024-B502-00187,Umu@2026
Lawrence Chebet,lawrence.chebet@stud.umu.ac.ug,FSC,BSC-IT,2023-B502-00188,Umu@2026
Godfrey Cherono,godfrey.cherono@stud.umu.ac.ug,FSC,BSC-IT,2025-B502-00189,Umu@2026
Marion Thomas Ajok,marion.thomas.ajok@stud.umu.ac.ug,FSC,BSC-IT,2023-B502-00190,Umu@2026
Julius Alupo,julius.alupo@stud.umu.ac.ug,FSC,BSC-IT,2025-B502-00191,Umu@2026
Victoria Nakitende,victoria.nakitende@stud.umu.ac.ug,FSC,BSC-IT,2025-B502-00192,Umu@2026
Loyce Oloya,loyce.oloya@stud.umu.ac.ug,FSC,BSC-IT,2024-B502-00193,Umu@2026
Edward Kakooza,edward.kakooza@stud.umu.ac.ug,FSC,BSC-IT,2022-B502-00194,Umu@2026
Hadijah Kasirye,hadijah.kasirye@stud.umu.ac.ug,FSC,BSC-MATH,2022-B503-00001,Umu@2026
Judith Ssekitoleko,judith.ssekitoleko@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00002,Umu@2026
Sylvia Daniel Bahati,sylvia.daniel.bahati@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00003,Umu@2026
Judith Nakimuli,judith.nakimuli@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00004,Umu@2026
Rebecca Akello,rebecca.akello@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00005,Umu@2026
Annet Kawuma,annet.kawuma@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00006,Umu@2026
Julius Mwesigwa,julius.mwesigwa@stud.umu.ac.ug,FSC,BSC-MATH,2022-B503-00007,Umu@2026
Matia Nabisubi,matia.nabisubi@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00008,Umu@2026
Jovia Patricia Anyango,jovia.patricia.anyango@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00009,Umu@2026
George Uwera,george.uwera@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00010,Umu@2026
Brenda Ocen,brenda.ocen@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00011,Umu@2026
Margaret Kirabo,margaret.kirabo@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00012,Umu@2026
Vincent Sserunkuma,vincent.sserunkuma@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00013,Umu@2026
Aisha Nakamya,aisha.nakamya@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00014,Umu@2026
Faridah Bwette,faridah.bwette@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00015,Umu@2026
Diana Nalwoga,diana.nalwoga@stud.umu.ac.ug,FSC,BSC-MATH,2023-B503-00016,Umu@2026
Patrick Namukasa,patrick.namukasa@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00017,Umu@2026
Christopher Namutebi,christopher.namutebi@stud.umu.ac.ug,FSC,BSC-MATH,2022-B503-00018,Umu@2026
Mary Musoke,mary.musoke@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00019,Umu@2026
Esther Kintu,esther.kintu@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00020,Umu@2026
Abraham Namirimu,abraham.namirimu@stud.umu.ac.ug,FSC,BSC-MATH,2022-B503-00021,Umu@2026
Sylvia Sserunkuma,sylvia.sserunkuma@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00022,Umu@2026
Medard Peter Kasule,medard.peter.kasule@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00023,Umu@2026
Jackson Nakamatte,jackson.nakamatte@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00024,Umu@2026
Teddy Laker,teddy.laker@stud.umu.ac.ug,FSC,BSC-MATH,2022-B503-00025,Umu@2026
Timothy Tendo,timothy.tendo@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00026,Umu@2026
Stephen Okello,stephen.okello@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00027,Umu@2026
David Nakimera,david.nakimera@stud.umu.ac.ug,FSC,BSC-MATH,2022-B503-00028,Umu@2026
Annet Nsubuga,annet.nsubuga@stud.umu.ac.ug,FSC,BSC-MATH,2023-B503-00029,Umu@2026
Kenneth Wasike,kenneth.wasike@stud.umu.ac.ug,FSC,BSC-MATH,2023-B503-00030,Umu@2026
Priscilla Noel Bahati,priscilla.noel.bahati@stud.umu.ac.ug,FSC,BSC-MATH,2023-B503-00031,Umu@2026
Olivia Alice Njoroge,olivia.alice.njoroge@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00032,Umu@2026
Anthony Namutebi,anthony.namutebi@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00033,Umu@2026
Robinah Okwir,robinah.okwir@stud.umu.ac.ug,FSC,BSC-MATH,2023-B503-00034,Umu@2026
Allen Ssemakula,allen.ssemakula@stud.umu.ac.ug,FSC,BSC-MATH,2022-B503-00035,Umu@2026
George Joyce Nalwoga,george.joyce.nalwoga@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00036,Umu@2026
Olivia Muwonge,olivia.muwonge@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00037,Umu@2026
Lawrence Esther Adhiambo,lawrence.esther.adhiambo@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00038,Umu@2026
Resty Kintu,resty.kintu@stud.umu.ac.ug,FSC,BSC-MATH,2022-B503-00039,Umu@2026
Denis Lamunu,denis.lamunu@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00040,Umu@2026
Teddy Namirimu,teddy.namirimu@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00041,Umu@2026
Allen Akello,allen.akello@stud.umu.ac.ug,FSC,BSC-MATH,2022-B503-00042,Umu@2026
Wilberforce Oloya,wilberforce.oloya@stud.umu.ac.ug,FSC,BSC-MATH,2023-B503-00043,Umu@2026
Rose Opio,rose.opio@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00044,Umu@2026
Amos Bbosa,amos.bbosa@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00045,Umu@2026
Hadijah Katongole,hadijah.katongole@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00046,Umu@2026
Amina Odongo,amina.odongo@stud.umu.ac.ug,FSC,BSC-MATH,2022-B503-00047,Umu@2026
Jackson Simon Namaganda,jackson.simon.namaganda@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00048,Umu@2026
Mark Ndyanabo,mark.ndyanabo@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00049,Umu@2026
Stella Kiguli,stella.kiguli@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00050,Umu@2026
Peninah Kiguli,peninah.kiguli@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00051,Umu@2026
Evelyn Wafula,evelyn.wafula@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00052,Umu@2026
Francis Adongo,francis.adongo@stud.umu.ac.ug,FSC,BSC-MATH,2023-B503-00053,Umu@2026
Gorreti Nabulya,gorreti.nabulya@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00054,Umu@2026
Joseph Andrew Katongole,joseph.andrew.katongole@stud.umu.ac.ug,FSC,BSC-MATH,2023-B503-00055,Umu@2026
Daniel Komakech,daniel.komakech@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00056,Umu@2026
Annet Kiptoo,annet.kiptoo@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00057,Umu@2026
Margaret Owino,margaret.owino@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00058,Umu@2026
Christopher Nansubuga,christopher.nansubuga@stud.umu.ac.ug,FSC,BSC-MATH,2023-B503-00059,Umu@2026
Loyce Natukunda,loyce.natukunda@stud.umu.ac.ug,FSC,BSC-MATH,2022-B503-00060,Umu@2026
Loyce Ssemanda,loyce.ssemanda@stud.umu.ac.ug,FSC,BSC-MATH,2022-B503-00061,Umu@2026
Sophia Wambui,sophia.wambui@stud.umu.ac.ug,FSC,BSC-MATH,2023-B503-00062,Umu@2026
Deogratius Katongole,deogratius.katongole@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00063,Umu@2026
Matthew Nakimera,matthew.nakimera@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00064,Umu@2026
Robert Cherono,robert.cherono@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00065,Umu@2026
Gerald Mwesigwa,gerald.mwesigwa@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00066,Umu@2026
Dorcus Amone,dorcus.amone@stud.umu.ac.ug,FSC,BSC-MATH,2023-B503-00067,Umu@2026
Moses Kamya,moses.kamya@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00068,Umu@2026
Diana George Nansubuga,diana.george.nansubuga@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00069,Umu@2026
Simon Wanyonyi,simon.wanyonyi@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00070,Umu@2026
Moreen Kasirye,moreen.kasirye@stud.umu.ac.ug,FSC,BSC-MATH,2023-B503-00071,Umu@2026
Benjamin Nabisubi,benjamin.nabisubi@stud.umu.ac.ug,FSC,BSC-MATH,2023-B503-00072,Umu@2026
Grace Musoke,grace.musoke@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00073,Umu@2026
Gerald Mukasa,gerald.mukasa@stud.umu.ac.ug,FSC,BSC-MATH,2023-B503-00074,Umu@2026
Nicholas Ssebulime,nicholas.ssebulime@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00075,Umu@2026
Mariam Omoding,mariam.omoding@stud.umu.ac.ug,FSC,BSC-MATH,2022-B503-00076,Umu@2026
Lawrence Sserwadda,lawrence.sserwadda@stud.umu.ac.ug,FSC,BSC-MATH,2022-B503-00077,Umu@2026
Edward Peter Tumusiime,edward.peter.tumusiime@stud.umu.ac.ug,FSC,BSC-MATH,2022-B503-00078,Umu@2026
Ambrose Cherono,ambrose.cherono@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00079,Umu@2026
Edward Doreen Lamunu,edward.doreen.lamunu@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00080,Umu@2026
Esther Masinde,esther.masinde@stud.umu.ac.ug,FSC,BSC-MATH,2023-B503-00081,Umu@2026
Doreen Wasike,doreen.wasike@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00082,Umu@2026
Rachel Nanyonjo,rachel.nanyonjo@stud.umu.ac.ug,FSC,BSC-MATH,2023-B503-00083,Umu@2026
Priscilla Anyango,priscilla.anyango@stud.umu.ac.ug,FSC,BSC-MATH,2023-B503-00084,Umu@2026
Florence Peter Sserunkuma,florence.peter.sserunkuma@stud.umu.ac.ug,FSC,BSC-MATH,2023-B503-00085,Umu@2026
Diana Adhiambo,diana.adhiambo@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00086,Umu@2026
Mary Daniel Ampaire,mary.daniel.ampaire@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00087,Umu@2026
Shamim Bbosa,shamim.bbosa@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00088,Umu@2026
Halima Owino,halima.owino@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00089,Umu@2026
Shanitah Nakimera,shanitah.nakimera@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00090,Umu@2026
Victoria Najjuma,victoria.najjuma@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00091,Umu@2026
Geoffrey Wambui,geoffrey.wambui@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00092,Umu@2026
Joseph Komakech,joseph.komakech@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00093,Umu@2026
Medard Kirabo,medard.kirabo@stud.umu.ac.ug,FSC,BSC-MATH,2023-B503-00094,Umu@2026
Josephine Cherono,josephine.cherono@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00095,Umu@2026
Evelyn Brian Laker,evelyn.brian.laker@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00096,Umu@2026
Dennis Lwanga,dennis.lwanga@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00097,Umu@2026
Immaculate Aguti,immaculate.aguti@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00098,Umu@2026
Elly Laker,elly.laker@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00099,Umu@2026
Betty Tumwebaze,betty.tumwebaze@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00100,Umu@2026
Stephen Nakato,stephen.nakato@stud.umu.ac.ug,FSC,BSC-MATH,2023-B503-00101,Umu@2026
Hassan Kagimu,hassan.kagimu@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00102,Umu@2026
Umutoni Auma,umutoni.auma@stud.umu.ac.ug,FSC,BSC-MATH,2023-B503-00103,Umu@2026
Godfrey Anyango,godfrey.anyango@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00104,Umu@2026
Jovia Ocen,jovia.ocen@stud.umu.ac.ug,FSC,BSC-MATH,2022-B503-00105,Umu@2026
Christine Nakato,christine.nakato@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00106,Umu@2026
Winnie Florence Kagimu,winnie.florence.kagimu@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00107,Umu@2026
James Aguti,james.aguti@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00108,Umu@2026
Scovia Rose Twinomugisha,scovia.rose.twinomugisha@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00109,Umu@2026
Daniel Peter Amone,daniel.peter.amone@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00110,Umu@2026
Michael Nankya,michael.nankya@stud.umu.ac.ug,FSC,BSC-MATH,2022-B503-00111,Umu@2026
Patrick Muwonge,patrick.muwonge@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00112,Umu@2026
Timothy Nakimuli,timothy.nakimuli@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00113,Umu@2026
Immaculate Ssemakula,immaculate.ssemakula@stud.umu.ac.ug,FSC,BSC-MATH,2024-B503-00114,Umu@2026
Sarah Andrew Kasule,sarah.andrew.kasule@stud.umu.ac.ug,FSC,BSC-MATH,2022-B503-00115,Umu@2026
Samuel Rose Kirabo,samuel.rose.kirabo@stud.umu.ac.ug,FSC,BSC-MATH,2022-B503-00116,Umu@2026
Umutoni Andrew Auma,umutoni.andrew.auma@stud.umu.ac.ug,FSC,BSC-MATH,2025-B503-00117,Umu@2026
Matthew Ntale,matthew.ntale@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2024-B504-00001,Umu@2026
Ruth Kamau,ruth.kamau@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2022-B504-00002,Umu@2026
Alex Tumwebaze,alex.tumwebaze@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2023-B504-00003,Umu@2026
Christopher Nalwoga,christopher.nalwoga@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2023-B504-00004,Umu@2026
Marion Nakitende,marion.nakitende@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2024-B504-00005,Umu@2026
Mackline Nanyonjo,mackline.nanyonjo@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2025-B504-00006,Umu@2026
Annet Bahati,annet.bahati@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2024-B504-00007,Umu@2026
Martin Mutua,martin.mutua@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2025-B504-00008,Umu@2026
Resty Atuhaire,resty.atuhaire@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2025-B504-00009,Umu@2026
Patricia Mary Ssebaggala,patricia.mary.ssebaggala@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2024-B504-00010,Umu@2026
Lawrence Aguti,lawrence.aguti@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2025-B504-00011,Umu@2026
Lawrence Lamunu,lawrence.lamunu@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2022-B504-00012,Umu@2026
Nakato Lamunu,nakato.lamunu@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2024-B504-00013,Umu@2026
Denis Anyango,denis.anyango@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2024-B504-00014,Umu@2026
Joseph Juma,joseph.juma@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2024-B504-00015,Umu@2026
Edward Brian Kawuma,edward.brian.kawuma@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2024-B504-00016,Umu@2026
Sylvia Auma,sylvia.auma@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2023-B504-00017,Umu@2026
Denis Nyambura,denis.nyambura@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2024-B504-00018,Umu@2026
Rachel Kigozi,rachel.kigozi@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2024-B504-00019,Umu@2026
Mark Kintu,mark.kintu@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2023-B504-00020,Umu@2026
Medard Kamau,medard.kamau@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2023-B504-00021,Umu@2026
Michael Okwir,michael.okwir@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2022-B504-00022,Umu@2026
Rachel Kato,rachel.kato@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2023-B504-00023,Umu@2026
Geoffrey Juliet Wambui,geoffrey.juliet.wambui@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2024-B504-00024,Umu@2026
Elly Ssekajja,elly.ssekajja@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2024-B504-00025,Umu@2026
Zainab Natukunda,zainab.natukunda@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2023-B504-00026,Umu@2026
Brian Kasirye,brian.kasirye@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2022-B504-00027,Umu@2026
Martin Peter Nabatanzi,martin.peter.nabatanzi@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2025-B504-00028,Umu@2026
George Akena,george.akena@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2023-B504-00029,Umu@2026
Harriet Kakooza,harriet.kakooza@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2024-B504-00030,Umu@2026
Grace Joyce Nabatanzi,grace.joyce.nabatanzi@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2025-B504-00031,Umu@2026
Zainab Nyakato,zainab.nyakato@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2025-B504-00032,Umu@2026
Aisha Kasule,aisha.kasule@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2022-B504-00033,Umu@2026
Winnie William Twinomugisha,winnie.william.twinomugisha@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2022-B504-00034,Umu@2026
Robert Kakooza,robert.kakooza@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2024-B504-00035,Umu@2026
Thomas Ochieng,thomas.ochieng@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2022-B504-00036,Umu@2026
Aisha Ssewanyana,aisha.ssewanyana@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2023-B504-00037,Umu@2026
Diana Wambui,diana.wambui@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2022-B504-00038,Umu@2026
Elly Okeyo,elly.okeyo@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2022-B504-00039,Umu@2026
Priscilla Ayebare,priscilla.ayebare@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2024-B504-00040,Umu@2026
Peter Nakamatte,peter.nakamatte@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2023-B504-00041,Umu@2026
James Namutebi,james.namutebi@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2023-B504-00042,Umu@2026
Clare Ampaire,clare.ampaire@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2023-B504-00043,Umu@2026
Matthew Juma,matthew.juma@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2025-B504-00044,Umu@2026
Mary Mutua,mary.mutua@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2023-B504-00045,Umu@2026
Gorreti Masinde,gorreti.masinde@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2024-B504-00046,Umu@2026
Geoffrey Twinomugisha,geoffrey.twinomugisha@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2023-B504-00047,Umu@2026
Prossy Patricia Kagimu,prossy.patricia.kagimu@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2025-B504-00048,Umu@2026
Alice Ocen,alice.ocen@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2024-B504-00049,Umu@2026
Resty Daniel Nyakato,resty.daniel.nyakato@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2022-B504-00050,Umu@2026
Livingstone Namiiro,livingstone.namiiro@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2025-B504-00051,Umu@2026
Mackline Noel Komakech,mackline.noel.komakech@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2025-B504-00052,Umu@2026
Alex Michael Kirabo,alex.michael.kirabo@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2025-B504-00053,Umu@2026
Evarist Adongo,evarist.adongo@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2022-B504-00054,Umu@2026
Edward Wanyonyi,edward.wanyonyi@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2023-B504-00055,Umu@2026
Marion Namuli,marion.namuli@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2024-B504-00056,Umu@2026
George Doreen Kamau,george.doreen.kamau@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2024-B504-00057,Umu@2026
Harriet Kawuma,harriet.kawuma@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2024-B504-00058,Umu@2026
Timothy Joyce Nakimuli,timothy.joyce.nakimuli@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2023-B504-00059,Umu@2026
Scovia Nakitende,scovia.nakitende@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2024-B504-00060,Umu@2026
Josephine Nsubuga,josephine.nsubuga@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2023-B504-00061,Umu@2026
Vincent Kiguli,vincent.kiguli@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2025-B504-00062,Umu@2026
Judith Twinomugisha,judith.twinomugisha@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2022-B504-00063,Umu@2026
Alice Nabongo,alice.nabongo@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2023-B504-00064,Umu@2026
Robert Adhiambo,robert.adhiambo@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2023-B504-00065,Umu@2026
Aisha Saleh,aisha.saleh@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2023-B504-00066,Umu@2026
Joseph Grace Mutua,joseph.grace.mutua@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2024-B504-00067,Umu@2026
Annet Cherono,annet.cherono@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2025-B504-00068,Umu@2026
Edward Ssentongo,edward.ssentongo@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2024-B504-00069,Umu@2026
Priscilla Christine Lamunu,priscilla.christine.lamunu@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2023-B504-00070,Umu@2026
Hassan Aguti,hassan.aguti@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2024-B504-00071,Umu@2026
Ivan Ssewanyana,ivan.ssewanyana@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2025-B504-00072,Umu@2026
Olivia Birungi,olivia.birungi@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2025-B504-00073,Umu@2026
Resty Nalwoga,resty.nalwoga@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2025-B504-00074,Umu@2026
Umutoni Chebet,umutoni.chebet@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2024-B504-00075,Umu@2026
Thomas Kiguli,thomas.kiguli@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2023-B504-00076,Umu@2026
Immaculate Odongo,immaculate.odongo@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2025-B504-00077,Umu@2026
Judith Laker,judith.laker@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2024-B504-00078,Umu@2026
Mary Sserunkuma,mary.sserunkuma@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2025-B504-00079,Umu@2026
Ruth Chebet,ruth.chebet@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2023-B504-00080,Umu@2026
Amos Nyakato,amos.nyakato@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2025-B504-00081,Umu@2026
Andrew Juma,andrew.juma@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2025-B504-00082,Umu@2026
George Samuel Ayebare,george.samuel.ayebare@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2024-B504-00083,Umu@2026
Victoria Ssekajja,victoria.ssekajja@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2025-B504-00084,Umu@2026
Nathan Asiimwe,nathan.asiimwe@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2024-B504-00085,Umu@2026
Deogratius Chebet,deogratius.chebet@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2023-B504-00086,Umu@2026
Patricia Robert Nakamatte,patricia.robert.nakamatte@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2025-B504-00087,Umu@2026
John Ouma,john.ouma@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2025-B504-00088,Umu@2026
Allen Nankya,allen.nankya@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2025-B504-00089,Umu@2026
Nathan Kaggwa,nathan.kaggwa@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2023-B504-00090,Umu@2026
Alex Kamau,alex.kamau@stud.umu.ac.ug,FSC,BSC-BIOCHEM,2025-B504-00091,Umu@2026
